Date,Open,High,Low,Close,Adj Close,Volume
2020-06-02,51287,51418,51107,51418,51418,72040
2020-06-03,51691,51691,51296,51502,51502,110791
2020-06-04,51557,51634,51296,51492,51492,83095
2020-06-05,51428,51428,51077,51122,51122,75489
2020-06-08,51736,51771,51610,51701,51701,95237
2020-06-09,51785,51795,51567,51726,51726,107059
2020-06-10,51823,52265,51785,51964,51964,114753
2020-06-11,52074,52386,52049,52069,52069,91825
2020-06-12,49276,51067,48952,50909,50909,225369
2020-06-15,50607,50607,49701,49809,49809,109813
2020-06-16,51497,52260,51457,52074,52074,100017
2020-06-17,52426,52855,52391,52855,52855,104189
2020-06-18,52845,52845,52356,52569,52569,59460
2020-06-19,52865,53088,52781,53088,53088,54139
2020-06-22,52738,53088,52622,53068,53068,59555
2020-06-23,53338,53463,52902,53448,53448,83587
2020-06-24,53597,53875,53582,53671,53671,91905
2020-06-25,52747,52941,52525,52647,52647,129568
2020-06-26,53333,53333,52893,52965,52965,55621
2020-06-29,51862,51862,51364,51562,51562,100531
2020-06-30,52436,52436,52217,52371,52371,56858
2020-07-01,52845,53168,52835,53123,53123,46333
2020-07-02,53651,54000,53622,53980,53980,57363
2020-07-03,54015,54307,54015,54307,54307,77155
2020-07-06,54292,54783,54273,54658,54658,110279
2020-07-07,55062,55364,55017,55181,55181,131522
2020-07-08,54989,55211,54796,54834,54834,80186
2020-07-09,55492,55714,55473,55646,55646,95364
2020-07-10,55997,56330,55963,56082,56082,151649
2020-07-13,56721,57152,56721,57133,57133,151632
2020-07-14,56447,56538,55809,56150,56150,226314
2020-07-15,56423,56543,56097,56241,56241,101927
2020-07-16,55978,55978,55706,55879,55879,110359
2020-07-17,55879,56037,55814,55959,55959,69665
2020-07-20,55988,56057,55571,55660,55660,70160
2020-07-21,57128,57674,57083,57674,57674,149133
2020-07-22,57383,57383,56418,56568,56568,165098
2020-07-23,56745,56982,56647,56968,56968,71064
2020-07-24,55762,55762,54974,55062,55062,243663
2020-07-27,54940,54965,54549,54829,54829,133199
2020-07-28,55799,56017,55591,55854,55854,79404
2020-07-29,55665,55665,54824,55037,55037,126921
2020-07-30,55487,55586,55290,55516,55516,63035
2020-07-31,56295,56597,56250,56477,56477,103940
2020-08-03,56677,56992,56647,56935,56935,94040
2020-08-04,57281,57640,57245,57630,57630,98597
2020-08-05,57635,57694,57417,57600,57600,104186
2020-08-06,57600,57615,57225,57340,57340,116304
2020-08-07,57775,58223,57775,57990,57990,120870
2020-08-10,57808,57813,57452,57581,57581,110232
2020-08-11,57462,57586,57271,57527,57527,89142
2020-08-12,57137,57137,56394,56642,56642,157352
2020-08-13,57669,57669,57315,57412,57412,99796
2020-08-14,57765,58032,57765,58004,58004,105892
2020-08-18,58296,58403,58272,58331,58331,116656
2020-08-19,58574,58928,58574,58839,58839,150910
2020-08-20,58394,58422,58116,58326,58326,134653
2020-08-21,59113,59634,59015,59634,59634,167473
2020-08-24,59899,60339,59899,60329,60329,136738
2020-08-25,60437,60515,60324,60432,60432,161474
2020-08-26,60654,60891,60654,60847,60847,136759
2020-08-27,61723,63028,61723,61850,61850,204377
2020-08-28,61813,62072,61790,62023,62023,169359
2020-08-31,62091,62511,62063,62482,62482,163214
2020-09-01,62772,63056,62744,62845,62845,190323
2020-09-02,63579,64170,63579,64126,64126,242365
2020-09-03,64355,64400,64018,64140,64140,239560
2020-09-04,59826,60749,59701,60544,60544,575649
2020-09-07,60456,60456,58967,59020,59020,357252
2020-09-08,59687,59880,59396,59725,59725,213624
2020-09-09,57225,57990,57190,57517,57517,365985
2020-09-10,59074,59166,58589,59088,59088,203003
2020-09-11,58042,58456,57916,58456,58456,155240
2020-09-14,58198,58198,57712,58081,58081,278785
2020-09-15,58346,58394,57976,58262,58262,154525
2020-09-16,58684,59005,58684,58884,58884,123997
2020-09-17,58389,58389,56528,56528,56528,298765
2020-09-18,56518,56568,56140,56432,56432,220426
2020-09-21,56360,56360,54787,54989,54989,215875
2020-09-22,55674,56052,55473,55581,55581,125600
2020-09-23,56423,56716,56310,56538,56538,107220
2020-09-24,54668,55310,54668,55087,55087,138178
2020-09-25,55864,56017,55747,55772,55772,92558
2020-09-28,57078,57417,57002,57417,57417,113413
2020-09-29,58101,58399,58037,58218,58218,115779
2020-10-05,57765,57765,57330,57457,57457,134004
2020-10-06,57842,58111,57745,58019,58019,107923
2020-10-07,57118,57320,57098,57205,57205,116617
2020-10-08,58145,58198,57916,58096,58096,94408
2020-10-12,58748,59059,58713,58957,58957,123481
2020-10-13,60200,60602,60200,60574,60574,262154
2020-10-14,60649,60739,60486,60694,60694,128497
2020-10-15,59851,59949,59250,59324,59324,115495
2020-10-16,59421,59603,59161,59362,59362,78536
2020-10-19,59231,59367,59123,59255,59255,86917
2020-10-20,58684,58684,58042,58223,58223,139689
2020-10-21,58223,58257,57780,57946,57946,112821
2020-10-22,57625,57635,57417,57507,57507,73463
2020-10-23,57561,57813,57417,57532,57532,58423
2020-10-26,57358,57363,57128,57128,57128,81295
2020-10-27,56652,56807,56538,56632,56632,125096
2020-10-28,56773,57068,56682,57007,57007,51274
2020-10-29,55387,55719,55320,55719,55719,180453
2020-10-30,55412,55412,54554,54732,54732,158025
2020-11-02,54481,54820,54401,54774,54774,95479
2020-11-03,54838,55112,54765,54888,54888,101876
2020-11-04,56077,58252,55551,57230,57230,331129
2020-11-05,58198,59108,57956,58655,58655,229028
2020-11-06,59196,59196,58394,58426,58426,179201
2020-11-09,59662,60272,59618,59949,59949,207386
2020-11-10,57886,57961,56940,57088,57088,333536
2020-11-11,56503,56807,56345,56577,56577,229273
2020-11-12,57620,57755,57335,57625,57625,115483
2020-11-13,57630,57784,57452,57760,57760,73835
2020-11-16,58228,58306,58051,58228,58228,116046
2020-11-17,58257,58306,57906,58042,58042,108577
2020-11-18,57847,57901,57477,57477,57477,98334
2020-11-19,57412,57866,57412,57866,57866,81109
2020-11-20,57669,58374,57669,58287,58287,76585
2020-11-23,58096,58096,57926,57926,57926,137883
2020-11-24,58071,58101,57931,58046,58046,94161
2020-11-25,58637,58834,58486,58637,58637,140866
2020-11-26,58795,58967,58790,58795,58795,96391
2020-11-27,58718,58743,58559,58728,58728,84988
2020-11-30,59319,59347,58894,58937,58937,125141
2020-12-01,59644,59909,59613,59776,59776,139905
2020-12-02,60058,60067,59662,59771,59771,109023
2020-12-03,59821,59929,59706,59749,59749,105685
2020-12-04,59608,59625,59034,59088,59088,150485
2020-12-07,59211,59319,59103,59152,59152,134990
2020-12-08,59416,59519,59367,59500,59500,133785
2020-12-09,59806,59944,59658,59831,59831,122595
2020-12-10,58753,58781,58403,58574,58574,261498
2020-12-11,58820,59074,58733,58919,58919,157638
2020-12-14,59093,59166,59034,59093,59093,215355
2020-12-15,59460,59553,59367,59455,59455,199008
2020-12-16,59899,60311,59841,60195,60195,268382
2020-12-17,60389,60644,60389,60616,60616,144301
2020-12-18,60822,61088,60822,61061,61061,180056
2020-12-21,61136,61524,61084,61460,61460,235183
2020-12-22,61355,61480,61126,61136,61136,185392
2020-12-23,61430,61533,61175,61425,61425,145303
2020-12-24,61199,61199,60945,61014,61014,221150
2020-12-28,61322,61342,61071,61224,61224,173062
2020-12-29,61380,61640,61380,61495,61495,177133
2020-12-30,61327,61327,61088,61180,61180,262440
2021-01-04,61036,61046,60739,60911,60911,235813
2021-01-05,60114,60388,60101,60358,60358,200749
2021-01-06,60611,60965,59753,60037,60037,256593
2021-01-07,60071,60583,60032,60393,60393,187994
2021-01-08,61337,62209,61170,61770,61770,258529
2021-01-11,62435,62646,62420,62444,62444,250804
2021-01-12,62029,62121,61885,62049,62049,135347
2021-01-13,61748,61876,61557,61828,61828,99824
2021-01-14,61856,62503,61856,62136,62136,111283
2021-01-15,61930,61935,61524,61723,61723,96155
2021-01-18,61420,61635,61420,61596,61596,104013
2021-01-19,61813,62268,61785,62224,62224,96153
2021-01-20,62681,62721,62521,62721,62721,108886
2021-01-21,63477,64294,63477,64084,64084,211597
2021-01-22,64333,64418,64137,64261,64261,120411
2021-01-25,64590,64884,64517,64679,64679,227399
2021-01-26,64835,64835,64522,64782,64782,136702
2021-01-27,65237,65423,65202,65384,65384,112278
2021-01-28,63009,63754,62901,63705,63705,211746
2021-01-29,64069,64719,63258,63467,63467,163006
2021-02-01,62598,63315,62493,63204,63204,161769
2021-02-02,64557,65049,64547,64879,64879,109425
2021-02-03,65584,65891,65531,65891,65891,120284
2021-02-04,65408,65483,65202,65325,65325,101393
2021-02-05,65988,66835,65881,66801,66801,188120
2021-02-08,66592,66915,66524,66860,66860,110931
2021-02-09,66776,66796,66534,66656,66656,147448
2021-02-10,66434,66656,66347,66434,66434,106919
2021-02-15,66651,66815,66549,66572,66572,164399
2021-02-16,66651,66845,66587,66708,66708,103484
2021-02-17,66703,66703,66297,66621,66621,92632
2021-02-18,66150,66233,65755,66037,66037,132585
2021-02-19,65843,65895,65521,65785,65785,102920
2021-02-22,65785,65785,65486,65564,65564,90353
2021-02-23,64123,64669,64123,64532,64532,132631
2021-02-24,63863,64212,63330,63403,63403,159563
2021-02-25,64348,64644,64285,64517,64517,79910
2021-02-26,62525,62861,62131,62569,62569,224373
2021-03-02,64767,65015,64767,64982,64982,115386
2021-03-03,64157,64457,64119,64343,64343,73054
2021-03-04,62337,63506,61655,62009,62009,190052
2021-03-05,61303,61303,60862,61209,61209,138500
2021-03-08,62337,63310,61890,62054,62054,127137
2021-03-09,61557,62039,61485,61718,61718,100802
2021-03-10,63437,63705,63344,63566,63566,99379
2021-03-11,63506,63777,63335,63715,63715,79593
2021-03-12,64600,64659,64236,64314,64314,87558
2021-03-15,64280,64480,64039,64039,64039,68533
2021-03-16,64624,64962,64619,64796,64796,106995
2021-03-17,64918,65054,64796,64952,64952,46877
2021-03-18,64987,65117,64734,64869,64869,80139
2021-03-19,63146,63437,62931,63096,63096,144192
2021-03-22,63566,63922,63506,63739,63739,71819
2021-03-23,64490,64490,64099,64231,64231,51541
2021-03-24,64527,64724,64527,64557,64557,61682
2021-03-25,63791,63791,63359,63506,63506,71592
2021-03-26,63506,63621,63383,63601,63601,39467
2021-03-29,63621,63903,63486,63596,63596,82825
2021-03-30,64172,64192,63981,63981,63981,39946
2021-03-31,63893,64034,63651,63786,63786,56909
2021-04-01,64669,65083,64629,65083,65083,78847
2021-04-02,65823,65910,65760,65760,65760,86059
2021-04-05,65819,65843,65649,65678,65678,80358
2021-04-06,66855,66915,66376,66376,66376,109789
2021-04-07,66429,66475,66135,66278,66278,86239
2021-04-08,66688,67090,66656,67007,67007,99485
2021-04-09,67285,67434,67203,67333,67333,96337
2021-04-12,67586,67946,67496,67866,67866,111410
2021-04-13,67905,68018,67831,67866,67866,80628
2021-04-14,68429,68591,68205,68205,68205,126602
2021-04-15,67481,67689,67438,67679,67679,122371
2021-04-16,68361,68524,68121,68170,68170,76274
2021-04-19,68248,68764,68244,68591,68591,76908
2021-04-20,67946,67979,67616,67694,67694,152978
2021-04-21,67208,67260,66920,67260,67260,83656
2021-04-22,67704,68063,67704,68063,68063,52629
2021-04-23,67333,67457,67165,67180,67180,108110
2021-04-26,67816,67914,67649,67739,67739,62995
2021-04-27,68048,68180,67950,68082,68082,81070
2021-04-28,67969,68028,67821,67910,67910,59935
2021-04-29,67831,67974,67679,67900,67900,65758
2021-04-30,67461,67645,67294,67645,67645,61025
2021-05-03,67684,68082,67684,68082,68082,62473
2021-05-04,68082,68082,67357,67546,67546,78372
2021-05-06,67054,67079,66261,66494,66494,142462
2021-05-07,66513,66993,66513,66775,66775,78389
2021-05-10,67079,67179,66687,66731,66731,63904
2021-05-11,65124,65191,64510,64895,64895,254874
2021-05-12,65031,65514,64876,65293,65293,80673
2021-05-13,64404,64607,64276,64458,64458,116671
2021-05-14,64612,65209,64597,65026,65026,66073
2021-05-17,65962,66369,65026,66365,66365,91690
2021-05-18,66178,66330,65996,66201,66201,52797
2021-05-20,66153,66178,65224,65475,65475,58498
2021-05-21,66566,66722,66484,66543,66543,77543
2021-05-24,65976,66310,65879,66196,66196,120460
2021-05-25,66983,67391,66978,67274,67274,192344
2021-05-26,67245,67279,66755,66849,66849,173780
2021-05-27,66879,67040,66746,66824,66824,61899
2021-05-28,66934,67007,66640,66640,66640,67399
2021-05-31,66640,66889,66469,66538,66538,69310
2021-06-01,66422,66441,66103,66211,66211,84637
2021-06-02,66088,66394,66011,66384,66384,67787
2021-06-03,66441,66640,66409,66566,66566,38808
2021-06-04,65865,66073,65861,65898,65898,70923
2021-06-07,66814,66864,66664,66775,66775,69949
2021-06-08,67059,67420,67059,67337,67337,71067
2021-06-09,67452,67496,67289,67323,67323,33133
2021-06-10,67362,67429,67323,67372,67372,39914
2021-06-11,67861,67914,67729,67802,67802,47535
2021-06-14,67937,68440,67914,68361,68361,84560
2021-06-15,68839,69113,68839,69043,69043,90144
2021-06-16,68639,68688,68588,68607,68607,54234
2021-06-17,68658,68849,68440,68755,68755,66621
2021-06-18,69236,70330,69231,70214,70214,192314
2021-06-21,69712,69766,69463,69766,69766,85557
2021-06-22,70004,70140,69936,70009,70009,65552
2021-06-23,70633,71091,70633,71091,71091,90798
2021-06-24,70916,71151,70886,71019,71019,92736
2021-06-25,71151,71184,70750,70834,70834,97738
2021-06-28,70834,70995,70755,70980,70980,53392
2021-06-29,71550,71657,71496,71520,71520,66061
2021-06-30,71905,72199,71765,71809,71809,100914
2021-07-01,71997,72243,71944,72131,72131,62667
2021-07-02,72208,72223,72032,72121,72121,74880
2021-07-05,72721,72816,72613,72765,72765,85492
2021-07-06,72881,72975,72618,72671,72671,88630
2021-07-07,73318,73718,73271,73594,73594,77683
2021-07-08,73772,74119,73763,74051,74051,108143
2021-07-09,73708,73948,73613,73853,73853,111635
2021-07-12,74258,74355,74179,74350,74350,103475
2021-07-13,74393,74696,74375,74520,74520,122779
2021-07-14,74661,74908,74661,74691,74691,105498
2021-07-15,74722,74811,74432,74564,74564,128155
2021-07-16,73823,73893,73638,73792,73792,134849
2021-07-19,73144,73608,73144,73608,73608,96849
2021-07-20,73465,73713,73465,73648,73648,112556
2021-07-21,74139,74326,73973,74326,74326,87478
2021-07-22,74632,74860,74612,74681,74681,61627
2021-07-23,75314,75454,75192,75454,75454,180862
2021-07-26,76152,76249,76031,76244,76244,116859
2021-07-27,76244,76254,75958,75992,75992,102030
2021-07-28,75372,75564,75290,75494,75494,97859
2021-07-29,75474,75504,74928,75231,75231,129045
2021-07-30,74558,74713,74359,74713,74713,145976
2021-08-02,75514,75797,75489,75723,75723,79643
2021-08-03,75391,75539,75290,75300,75300,110315
2021-08-04,75612,75612,75280,75410,75410,170383
2021-08-05,75534,75704,75347,75425,75425,286106
2021-08-06,75822,75885,75679,75762,75762,257835
2021-08-09,75362,75454,75270,75386,75386,320043
2021-08-10,75827,76065,75807,76046,76046,266992
2021-08-11,75905,76173,75871,76089,76089,244214
2021-08-12,75728,76255,75723,76206,76206,115021
2021-08-13,76673,77168,76599,77133,77133,287678
2021-08-17,77222,77953,77183,77805,77805,245151
2021-08-18,77261,77261,76743,76793,76793,380318
2021-08-19,76282,76500,75983,75983,75983,356368
2021-08-20,76701,77080,76599,76938,76938,238865
2021-08-23,77641,77805,77588,77736,77736,102963
2021-08-24,78330,78516,78192,78251,78251,120261
2021-08-25,78261,78521,78227,78511,78511,87569
2021-08-26,78325,78585,78159,78526,78526,148682
2021-08-27,78348,78501,78256,78402,78402,102813
2021-08-30,78662,78801,78541,78801,78801,145121
2021-08-31,79538,79612,79329,79474,79474,138710
2021-09-01,79133,79168,78944,79168,79168,156817
2021-09-02,79083,79373,79034,79359,79359,93632
2021-09-03,79096,79163,78939,79068,79068,158005
2021-09-06,79093,79425,79093,79401,79401,93391
2021-09-07,79494,79603,79392,79504,79504,73523
2021-09-08,79573,79969,79573,79969,79969,86110
2021-09-09,79725,79881,79622,79657,79657,117884
2021-09-10,79657,79930,79563,79720,79720,89123
2021-09-13,79622,79622,79275,79578,79578,142109
2021-09-14,79349,79459,79113,79133,79133,164328
2021-09-15,79038,79108,78801,78851,78851,116135
2021-09-16,79230,79392,79088,79383,79383,97731
2021-09-17,79578,79935,79578,79819,79819,116853
2021-09-23,78801,78959,78192,78192,78192,333580
2021-09-24,78714,78904,78550,78648,78648,150332
2021-09-27,78648,79206,78648,79182,79182,182105
2021-09-28,78363,78599,78310,78358,78358,129802
2021-09-29,76847,77060,76763,76803,76803,295382
2021-09-30,77850,77850,76725,77015,77015,125680
2021-10-01,76370,76455,75718,75787,75787,244166
2021-10-05,75217,75430,74869,75270,75270,191193
2021-10-06,76021,76259,75767,75968,75968,116915
2021-10-07,77075,77611,77070,77596,77596,955362
2021-10-08,77860,77977,77621,77746,77746,86636
2021-10-12,76986,77025,76701,76823,76823,922708
2021-10-13,76648,76725,76336,76465,76465,140505
2021-10-14,76913,77252,76862,77090,77090,172005
2021-10-15,78168,78188,77820,78067,78067,110417
2021-10-18,78246,78516,78207,78301,78301,320256
2021-10-19,78904,79523,78904,79034,79034,117350
2021-10-20,79368,79392,78914,79048,79048,90225
2021-10-21,79048,79063,78743,79014,79014,86271
2021-10-22,79182,79558,79182,79387,79387,118568
2021-10-25,78999,79014,78511,78560,78560,266596
2021-10-26,79474,79715,79329,79598,79598,134631
2021-10-27,79612,79784,79240,79784,79784,107551
2021-10-28,80110,80231,79881,80023,80023,163707
2021-10-29,80201,80261,79949,80023,80023,124624
2021-11-01,80985,81848,80508,81629,81629,212546
2021-11-02,81756,81848,81507,81664,81664,155556
2021-11-03,81903,82529,81898,82455,82455,128193
2021-11-04,83349,83652,83339,83652,83652,204819
2021-11-05,84689,84835,84660,84795,84795,224470
2021-11-08,84903,84995,84379,84404,84404,290211
2021-11-09,84449,84449,84017,84101,84101,186055
2021-11-10,83546,83685,83498,83685,83685,183492
2021-11-11,82964,83235,82870,82870,82870,226157
2021-11-12,83531,83531,82759,82949,82949,147654
2021-11-15,83647,84027,83647,83730,83730,142988
2021-11-16,83730,83853,83428,83589,83589,140850
2021-11-17,84355,84586,84291,84414,84414,140318
2021-11-18,84424,84552,84316,84523,84523,152986
2021-11-19,85369,86002,85241,85943,85943,233566
2021-11-22,86427,86545,86219,86224,86224,295056
2021-11-23,85453,85453,84981,85025,85025,389085
2021-11-24,84434,84981,84434,84913,84913,297833
2021-11-25,85181,85542,85097,85542,85542,113521
2021-11-26,85334,85509,84923,85053,85053,228670
2021-11-29,84379,84850,84086,84650,84650,285252
2021-11-30,85570,85614,84606,84898,84898,237791
2021-12-01,84874,84874,83725,84626,84626,252531
2021-12-02,82465,82524,82123,82172,82172,510705
2021-12-03,82275,82754,81918,82754,82754,192896
2021-12-06,81624,81727,81431,81624,81624,278901
2021-12-07,81908,82436,81903,82397,82397,211631
2021-12-08,84760,84760,84086,84424,84424,143211
2021-12-09,84214,84374,84096,84170,84170,154054
2021-12-10,83413,83561,83197,83531,83531,163743
2021-12-13,84508,84650,84468,84621,84621,163477
2021-12-14,83531,83599,83299,83373,83373,161219
2021-12-15,82656,82924,82519,82788,82788,157104
2021-12-16,84586,84869,84311,84869,84869,138599
2021-12-17,83033,83033,81972,81992,81992,463513
2021-12-20,82056,82056,81204,81327,81327,284499
2021-12-21,81790,82504,81756,82490,82490,169231
2021-12-22,83378,83453,83066,83329,83329,103794
2021-12-23,84012,84257,83975,84066,84066,111880
2021-12-24,84577,84727,84459,84596,84596,80443
2021-12-27,84704,84918,84704,84835,84835,108154
2021-12-28,85874,86095,85760,86091,86091,131145
2021-12-29,86021,86071,85775,85958,85958,113965
2021-12-30,85527,85815,85271,85775,85775,112450
2022-01-03,85740,85755,85433,85644,85644,257011
2022-01-04,86189,86481,86120,86446,86446,201793
2022-01-05,85141,85294,84874,84884,84884,264051
2022-01-06,82964,83066,82143,82383,82383,431825
2022-01-07,83388,84012,83037,83090,83090,165787
2022-01-10,81838,82290,81669,82176,82176,171916
2022-01-11,82176,82176,81585,81624,81624,188671
2022-01-12,82749,82827,82368,82783,82783,138191
2022-01-13,82695,82715,82421,82715,82715,124816
2022-01-14,80735,80784,80266,80701,80701,318220
2022-01-17,81145,81431,81088,81259,81259,118254
2022-01-18,81294,81299,80360,80538,80538,182107
2022-01-19,79353,79479,78529,78815,78815,373547
2022-01-20,78323,78968,78157,78968,78968,182578
2022-01-21,77160,77234,76337,76838,76838,522657
2022-01-24,76021,76246,75915,76241,76241,493781
2022-01-25,75910,75958,74625,75049,75049,490349
2022-01-26,74468,74699,73984,74655,74655,264478
2022-01-27,75030,75144,72998,73367,73367,447165
2022-01-28,73514,74829,73514,74780,74780,349987
2022-02-03,77851,78116,77756,78078,78078,389016
2022-02-04,77668,77706,77324,77654,77654,262490
2022-02-07,77354,77354,76718,77256,77256,265699
2022-02-08,76781,76781,76295,76483,76483,240421
2022-02-09,77399,77645,77265,77588,77588,189714
2022-02-10,78712,78716,78467,78669,78669,190302
2022-02-11,76979,77172,76229,76393,76393,554271
2022-02-14,74800,74948,74546,74571,74571,314978
2022-02-15,74790,75040,74556,74844,74844,128673
2022-02-16,76224,76348,76120,76304,76304,109688
2022-02-17,76304,76353,75560,76003,76003,231310
2022-02-18,74414,74839,74053,74675,74675,432270
2022-02-21,74303,74303,72514,73470,73470,244792
2022-02-22,72346,72436,71368,71486,71486,391271
2022-02-23,72456,73033,72456,72924,72924,124252
2022-02-24,70646,70768,68913,69268,69268,1069851
2022-02-25,72309,73280,72309,72889,72889,399235
2022-02-28,72884,73614,72674,72958,72958,372399
2022-03-02,73719,74333,73624,74106,74106,301082
2022-03-03,75231,75328,74741,75089,75089,246332
2022-03-04,75017,75017,72934,74293,74293,538052
2022-03-07,73177,73347,72494,73114,73114,281740
2022-03-08,71368,72245,71281,71281,71281,322349
2022-03-10,73875,74293,73609,73659,73659,193564
2022-03-11,73313,73318,72748,73318,73318,170814
2022-03-14,72485,72591,72132,72523,72523,177314
2022-03-15,71761,71837,71012,71170,71170,323699
2022-03-16,73128,73614,72983,73412,73412,214264
2022-03-17,75613,75675,74205,74338,74338,297107
2022-03-18,74746,74746,73811,74245,74245,205850
2022-03-21,75916,76488,75916,76224,76224,181216
2022-03-22,76488,76676,76334,76433,76433,170390
2022-03-23,77771,77968,77645,77914,77914,139930
2022-03-24,77246,77583,77137,77533,77533,195335
2022-03-25,78693,78967,78527,78922,78922,181296
2022-03-28,78849,78972,78703,78859,78859,138796
2022-03-29,79973,80276,79875,80152,80152,206281
2022-03-30,80750,80930,80473,80682,80682,210807
2022-03-31,80162,80395,80013,80336,80336,129712
2022-04-01,79424,79478,79189,79429,79429,440250
2022-04-04,79166,79396,78927,79166,79166,142265
2022-04-05,81079,81079,80296,80429,80429,158815
