Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,25.18000030517578,25.459999084472656,24.40999984741211,24.40999984741211,24.40999984741211,5000
2021-08-19,24.43000030517578,25.329999923706055,23.8799991607666,24.950000762939453,24.950000762939453,66800
2021-08-20,25.559999465942383,25.93000030517578,25.049999237060547,25.93000030517578,25.93000030517578,171300
2021-08-23,26.700000762939453,27.850000381469727,26.200000762939453,27.850000381469727,27.850000381469727,333500
2021-08-24,27.760000228881836,27.84000015258789,27.34000015258789,27.520000457763672,27.520000457763672,324400
2021-08-25,27.829999923706055,27.93000030517578,27.329999923706055,27.700000762939453,27.700000762939453,203100
2021-08-26,27.709999084472656,28.049999237060547,27.100000381469727,27.399999618530273,27.399999618530273,174700
2021-08-27,27.809999465942383,28.520000457763672,27.34000015258789,28.520000457763672,28.520000457763672,305200
2021-08-30,28.969999313354492,29.549999237060547,28.75,29.549999237060547,29.549999237060547,495100
2021-08-31,28.709999084472656,28.709999084472656,27.93000030517578,28.5,28.5,393200
2021-09-01,28.770000457763672,29.139999389648438,28.489999771118164,28.6200008392334,28.6200008392334,205800
2021-09-02,28.75,28.898000717163086,28.100000381469727,28.440000534057617,28.440000534057617,240600
2021-09-03,28.200000762939453,28.850000381469727,27.950000762939453,28.850000381469727,28.850000381469727,143100
2021-09-07,28.809999465942383,29.399999618530273,28.690000534057617,29.399999618530273,29.399999618530273,139200
2021-09-08,29.06999969482422,29.100000381469727,27.5,28.229999542236328,28.229999542236328,273600
2021-09-09,28.139999389648438,28.469999313354492,27.799999237060547,27.889999389648438,27.889999389648438,155300
2021-09-10,28.309999465942383,28.610000610351562,27.299999237060547,27.600000381469727,27.600000381469727,156000
2021-09-13,27.809999465942383,27.809999465942383,26.34000015258789,27.200000762939453,27.200000762939453,235700
2021-09-14,27.270000457763672,27.399999618530273,26.618999481201172,26.899999618530273,26.899999618530273,199500
2021-09-15,27,27.360000610351562,26.299999237060547,27.350000381469727,27.350000381469727,128900
2021-09-16,26.959999084472656,27.65999984741211,26.59000015258789,27.65999984741211,27.65999984741211,171500
2021-09-17,27.440000534057617,27.459999084472656,26.520000457763672,26.940000534057617,26.940000534057617,161100
2021-09-20,25.260000228881836,25.625,23.825000762939453,25.049999237060547,25.049999237060547,507600
2021-09-21,25.440000534057617,25.520000457763672,24.700000762939453,25.059999465942383,25.059999465942383,517500
2021-09-22,25.239999771118164,26.25,25.049999237060547,26.020000457763672,26.020000457763672,260200
2021-09-23,26.559999465942383,27.25,26.194000244140625,27.1200008392334,27.1200008392334,215900
2021-09-24,26.530000686645508,27.329999923706055,26.350000381469727,27.299999237060547,27.299999237060547,174200
2021-09-27,26.600000381469727,27.200000762939453,25.8700008392334,27.079999923706055,27.079999923706055,255200
2021-09-28,26.010000228881836,26.149999618530273,24.209999084472656,24.5,24.5,4259300
