Date,Open,High,Low,Close,Adj Close,Volume
2001-06-20,1305,1305,1305,1305,1305,0
2001-06-21,1303,1303,1303,1303,1303,0
2001-06-22,1304,1304,1304,1304,1304,0
2001-06-25,1303,1303,1303,1303,1303,0
2001-06-26,1301,1301,1301,1301,1301,0
2001-06-27,1300,1300,1300,1300,1300,0
2001-06-28,1304,1304,1304,1304,1304,0
2001-06-29,1303,1303,1303,1303,1303,0
2001-07-02,1303,1303,1303,1303,1303,0
2001-07-03,1295,1295,1295,1295,1295,0
2001-07-05,1297,1297,1297,1297,1297,0
2001-07-06,1299,1299,1299,1299,1299,0
2001-07-09,1297,1297,1297,1297,1297,0
2001-07-10,1300,1300,1300,1300,1300,0
2001-07-11,1309,1309,1309,1309,1309,0
2001-07-12,1301,1301,1301,1301,1301,0
2001-07-13,1308,1308,1308,1308,1308,0
2001-07-16,1315,1315,1315,1315,1315,0
2001-07-17,1316,1316,1316,1316,1316,0
2001-07-18,1312,1312,1312,1312,1312,0
2001-07-19,1305,1305,1305,1305,1305,0
2001-07-20,1305,1305,1305,1305,1305,0
2001-07-23,1315,1315,1315,1315,1315,0
2001-07-24,1315,1315,1315,1315,1315,0
2001-07-25,1310,1310,1310,1310,1310,0
2001-07-26,1300,1300,1300,1300,1300,0
2001-07-27,1300,1300,1300,1300,1300,0
2001-07-30,1305,1305,1305,1305,1305,0
2001-07-31,1303,1303,1303,1303,1303,0
2001-08-01,1297,1297,1297,1297,1297,0
2001-08-02,1289,1289,1289,1289,1289,0
2001-08-03,1287,1287,1287,1287,1287,0
2001-08-06,1294,1294,1294,1294,1294,0
2001-08-07,1290,1290,1290,1290,1290,0
2001-08-08,1285,1285,1285,1285,1285,0
2001-08-09,1289,1289,1289,1289,1289,0
2001-08-10,1284,1284,1284,1284,1284,0
2001-08-13,1284,1284,1284,1284,1284,0
2001-08-14,1289,1289,1289,1289,1289,0
2001-08-15,1284,1284,1284,1284,1284,0
2001-08-16,1284,1284,1284,1284,1284,0
2001-08-17,1284,1284,1284,1284,1284,0
2001-08-20,1286,1286,1286,1286,1286,0
2001-08-21,1284,1284,1284,1284,1284,0
2001-08-22,1283,1283,1283,1283,1283,0
2001-08-23,1284,1284,1284,1284,1284,0
2001-08-24,1281,1281,1281,1281,1281,0
2001-08-27,1281,1281,1281,1281,1281,0
2001-08-28,1281,1281,1281,1281,1281,0
2001-08-29,1282,1282,1282,1282,1282,0
2001-08-30,1284,1284,1284,1284,1284,0
2001-08-31,1284,1284,1284,1284,1284,0
2001-09-04,1281,1281,1281,1281,1281,0
2001-09-05,1282,1282,1282,1282,1282,0
2001-09-06,1282,1282,1282,1282,1282,0
2001-09-07,1290,1290,1290,1290,1290,0
2001-09-10,1290,1290,1290,1290,1290,0
2001-09-12,1284.5,1284.5,1284.5,1284.5,1284.5,0
2001-09-13,1290,1290,1290,1290,1290,0
2001-09-14,1295,1295,1295,1295,1295,0
2001-09-17,1298.5,1298.5,1298.5,1298.5,1298.5,0
2001-09-18,1296,1296,1296,1296,1296,0
2001-09-19,1287,1287,1287,1287,1287,0
2001-09-20,1298,1298,1298,1298,1298,0
2001-09-21,1298,1298,1298,1298,1298,0
2001-09-24,1307,1307,1307,1307,1307,0
2001-09-25,1308,1308,1308,1308,1308,0
2001-09-26,1300,1300,1300,1300,1300,0
2001-09-27,1300,1300,1300,1300,1300,0
2001-09-28,1302,1302,1302,1302,1302,0
2001-10-01,1308,1308,1308,1308,1308,0
2001-10-02,1309,1309,1309,1309,1309,0
2001-10-03,1309,1309,1309,1309,1309,0
2001-10-04,1313,1313,1313,1313,1313,0
2001-10-05,1312,1312,1312,1312,1312,0
2001-10-09,1307,1307,1307,1307,1307,0
2001-10-10,1308,1308,1308,1308,1308,0
2001-10-11,1302,1302,1302,1302,1302,0
2001-10-12,1299,1299,1299,1299,1299,0
2001-10-15,1299,1299,1299,1299,1299,0
2001-10-16,1300,1300,1300,1300,1300,0
2001-10-17,1300,1300,1300,1300,1300,0
2001-10-18,1300,1300,1300,1300,1300,0
2001-10-19,1302,1302,1302,1302,1302,0
2001-10-22,1303,1303,1303,1303,1303,0
2001-10-23,1304,1304,1304,1304,1304,0
2001-10-24,1296,1296,1296,1296,1296,0
2001-10-25,1296,1296,1296,1296,1296,0
2001-10-26,1297,1297,1297,1297,1297,0
2001-10-29,1294,1294,1294,1294,1294,0
2001-10-30,1298,1298,1298,1298,1298,0
2001-10-31,1296,1296,1296,1296,1296,0
2001-11-01,1296,1296,1296,1296,1296,0
2001-11-02,1296,1296,1296,1296,1296,0
2001-11-05,1296,1296,1296,1296,1296,0
2001-11-06,1295,1295,1295,1295,1295,0
2001-11-07,1292,1292,1292,1292,1292,0
2001-11-08,1285,1285,1285,1285,1285,0
2001-11-09,1283,1283,1283,1283,1283,0
2001-11-13,1288,1288,1288,1288,1288,0
2001-11-14,1284,1284,1284,1284,1284,0
2001-11-15,1283,1283,1283,1283,1283,0
2001-11-16,1283,1283,1283,1283,1283,0
2001-11-19,1284,1284,1284,1284,1284,0
2001-11-20,1283,1283,1283,1283,1283,0
2001-11-21,1280,1280,1280,1280,1280,0
2001-11-23,1270,1270,1270,1270,1270,0
2001-11-26,1265,1265,1265,1265,1265,0
2001-11-27,1265,1265,1265,1265,1265,0
2001-11-28,1272,1272,1272,1272,1272,0
2001-11-29,1269,1269,1269,1269,1269,0
2001-11-30,1273,1273,1273,1273,1273,0
2001-12-03,1278,1278,1278,1278,1278,0
2001-12-04,1274.1,1274.1,1274.1,1274.1,1274.1,0
2001-12-05,1270.9,1270.9,1270.9,1270.9,1270.9,0
2001-12-06,1274.4,1274.4,1274.4,1274.4,1274.4,0
2001-12-07,1274,1274,1274,1274,1274,0
2001-12-10,1282.6,1282.6,1282.6,1282.6,1282.6,0
2001-12-11,1278.3,1278.3,1278.3,1278.3,1278.3,0
2001-12-12,1274.4,1274.4,1274.4,1274.4,1274.4,0
2001-12-13,1274.6,1274.6,1274.6,1274.6,1274.6,0
2001-12-14,1285.9,1285.9,1285.9,1285.9,1285.9,0
2001-12-17,1293.5,1293.5,1293.5,1293.5,1293.5,0
2001-12-18,1291.9,1291.9,1291.9,1291.9,1291.9,0
2001-12-19,1292.2,1292.2,1292.2,1292.2,1292.2,0
